species,replicate,dose,time,rawod,OD_minimum_of_each_well,od_corrected,OD_zero_mean_of_each_group_replicate_timepoint,od_normalized
KT2440,3,10,39.5,6.297777033,0.02496641,6.272810623,4.485720275,1.3983954055182364
KT2440,3,10,39.75,6.297909833,0.02496641,6.272943423,4.47429947,1.4019945390468018
KT2440,3,10,40.0,6.300964234,0.02496641,6.275997824,4.458097864,1.407774798906927
KT2440,1,15,0.0,0.022399658,0.017919727,0.03,0.03,1.0
KT2440,1,15,0.25,0.044799317,0.017919727,0.03,0.03,1.0
KT2440,1,15,0.5,0.040319385,0.017919727,0.03,0.03,1.0
KT2440,1,15,0.75,0.040319385,0.017919727,0.03,0.03,1.0
KT2440,1,15,1.0,0.044799317,0.017919727,0.03,0.030809612999999996,0.9737220652528158
KT2440,1,15,1.25,0.049279249,0.017919727,0.031359522,0.03,1.0453174
KT2440,1,15,1.5,0.05375918,0.017919727,0.03583945299999999,0.034528013999999996,1.0379818833484022
KT2440,1,15,1.75,0.049279249,0.017919727,0.031359522,0.030942413,1.0134801704055854
KT2440,1,15,2.0,0.058239112,0.017919727,0.040319385,0.038644816,1.0433323062011732
KT2440,1,15,2.25,0.067198975,0.017919727,0.049279248,0.04236321800000001,1.1632555392746602
KT2440,1,15,2.5,0.076158839,0.017919727,0.05823911200000001,0.054315222999999996,1.0722428958820627
KT2440,1,15,2.75,0.085118702,0.017919727,0.06719897500000001,0.06918882900000001,0.9712402416869925
KT2440,1,15,3.0,0.089598634,0.017919727,0.071678907,0.084726435,0.846004048205262
KT2440,1,15,3.25,0.098558497,0.017919727,0.08063877,0.103849643,0.7764953992186568
KT2440,1,15,3.5,0.10751836,0.017919727,0.089598633,0.13851045799999998,0.646872693179601
KT2440,1,15,3.75,0.120958155,0.017919727,0.103038428,0.173436872,0.5940975918892265
KT2440,1,15,4.0,0.13439795,0.017919727,0.11647822299999999,0.234923298,0.4958138421843541
KT2440,1,15,4.25,0.152317677,0.017919727,0.13439795000000002,0.377417758,0.3560986391106696
KT2440,1,15,4.5,0.179197267,0.017919727,0.16127754,0.639432267,0.2522198961848761
KT2440,1,15,4.75,0.201596926,0.017919727,0.183677199,0.870371564,0.21103308816279298
KT2440,1,15,5.0,0.232956447,0.017919727,0.21503672000000001,1.009147622,0.21308747631374791
KT2440,1,15,5.25,0.273275833,0.017919727,0.255356106,1.082320452,0.23593391913470005
KT2440,1,15,5.5,0.318075149,0.017919727,0.300155422,1.155227683,0.25982360569868723
KT2440,1,15,5.75,0.37183433,0.017919727,0.353914603,1.0707668479999999,0.3305244308422967
KT2440,1,15,6.0,0.439033305,0.017919727,0.421113578,1.224682112,0.34385541674344305
KT2440,1,15,6.25,0.515192143,0.017919727,0.49727241600000005,1.5253414379999999,0.32600728178735816
KT2440,1,15,6.5,0.609270709,0.017919727,0.591350982,1.617637476,0.3655645908144131
KT2440,1,15,6.75,0.716789069,0.017919727,0.698869342,1.667703097,0.41906100867545487
KT2440,1,15,7.0,0.833267293,0.017919727,0.815347566,1.829453565,0.44567819681173493
KT2440,1,15,7.25,0.967665243,0.017919727,0.949745516,2.05654166,0.46181681337785296
KT2440,1,15,7.5,1.111023057,0.017919727,1.09310333,2.2145737260000002,0.49359536653330627
KT2440,1,15,7.75,1.267820666,0.017919727,1.249900939,2.3610521870000003,0.5293830207913146
KT2440,1,15,8.0,1.433578138,0.017919727,1.415658411,2.5343562590000004,0.558586980805369
KT2440,1,15,8.25,1.608295474,0.017919727,1.590375747,2.765428356,0.57509200827765
KT2440,1,15,8.5,1.765093083,0.017919727,1.747173356,2.938466828,0.5945867209905423
KT2440,1,15,8.75,1.903970965,0.017919727,1.886051238,3.1117709010000003,0.606102215749205
KT2440,1,15,9.0,2.033888984,0.017919727,2.0159692569999996,3.308447783,0.6093399047610115
KT2440,1,15,9.25,2.145887276,0.017919727,2.1279675489999996,3.5162798700000004,0.6051758186699739
KT2440,1,15,9.5,2.253405636,0.017919727,2.235485909,3.7012703470000003,0.6039780127955078
KT2440,1,15,9.75,2.356444065,0.017919727,2.3385243379999996,3.8359296030000003,0.6096369276879036
KT2440,1,15,10.0,2.441562767,0.017919727,2.42364304,4.039910489,0.599924935614087
KT2440,1,15,10.25,2.508761742,0.017919727,2.4908420149999997,4.197809755000001,0.5933670557683478
KT2440,1,15,10.5,2.580440649,0.017919727,2.5625209219999996,4.352256219,0.5887798863525502
KT2440,1,15,10.75,2.638679761,0.017919727,2.620760034,4.517857889,0.5800890816820466
KT2440,1,15,11.0,2.687959009,0.017919727,2.670039282,4.748797185,0.56225590986152
KT2440,1,15,11.25,2.710358668,0.017919727,2.692438941,5.206957377,0.5170848820259125
KT2440,1,15,11.5,2.732758326,0.017919727,2.7148385989999997,5.7422744,0.4727810637192816
KT2440,1,15,11.75,2.750678053,0.017919727,2.732758326,5.696192781000001,0.4797517273494118
KT2440,1,15,12.0,2.76859778,0.017919727,2.7506780529999997,5.673218372,0.48485319489478657
KT2440,1,15,12.25,2.782037575,0.017919727,2.7641178479999997,5.542144717,0.49874515898535304
KT2440,1,15,12.5,2.790997438,0.017919727,2.773077711,5.423023067,0.5113527412182036
KT2440,1,15,12.75,2.799957301,0.017919727,2.782037574,5.457152681,0.509796543476992
KT2440,1,15,13.0,2.813397096,0.017919727,2.795477369,5.4960630980000005,0.5086326920113535
KT2440,1,15,13.25,2.835796755,0.017919727,2.817877028,5.546261519000001,0.5080678252092352
KT2440,1,15,13.5,2.840276686,0.017919727,2.822356959,5.600045541,0.5039882155129781
KT2440,1,15,13.75,2.858196413,0.017919727,2.8402766859999997,5.650243962,0.5026821328604429
KT2440,1,15,14.0,2.867156277,0.017919727,2.8492365499999996,5.676936773,0.5018968263925738
KT2440,1,15,14.25,2.885076003,0.017919727,2.867156276,5.6887559780000005,0.504004089310227
KT2440,1,15,14.5,2.894035867,0.017919727,2.8761161399999997,5.711730388,0.5035455010345982
KT2440,1,15,14.75,2.889555935,0.017919727,2.871636208,5.730720796,0.5010951170408408
KT2440,1,15,15.0,2.907475662,0.017919727,2.8895559349999997,5.746656802,0.5028238216686878
KT2440,1,15,15.25,2.934355252,0.017919727,2.916435525,5.360872641,0.5440225351923259
KT2440,1,15,15.5,2.92987532,0.017919727,2.9119555929999996,5.692075979,0.5115805909378568
KT2440,1,15,15.75,2.952274979,0.017919727,2.9343552519999996,5.700309583,0.5147712083482465
KT2440,1,15,16.0,2.952274979,0.017919727,2.9343552519999996,5.700309583,0.5147712083482465
KT2440,1,15,16.25,2.970194705,0.017919727,2.9522749779999997,5.6887559780000005,0.5189667107215122
KT2440,1,15,16.5,2.974674637,0.017919727,2.95675491,5.700309583,0.5187007594846976
KT2440,1,15,16.75,2.965714774,0.017919727,2.9477950469999996,5.711995988,0.5160709239279668
KT2440,1,15,17.0,2.974674637,0.017919727,2.95675491,5.7044263850000005,0.5183264206502683
KT2440,1,15,17.25,2.992594364,0.017919727,2.9746746369999997,5.712128788,0.5207646303859912
KT2440,1,15,17.5,2.997074295,0.017919727,2.979154568,5.715979989,0.5211975153400069
KT2440,1,15,17.75,3.01051409,0.017919727,2.992594363,5.7275335940000005,0.5224926774999549
KT2440,1,15,18.0,3.001554227,0.017919727,2.9836345,5.742938401,0.5195309947048133
KT2440,1,15,18.25,3.019473954,0.017919727,3.0015542269999997,5.742672801,0.5226754737754385
KT2440,1,15,18.5,3.032913749,0.017919727,3.0149940219999998,5.742407201,0.5250400949404911
KT2440,1,15,18.75,3.041873612,0.017919727,3.0239538849999996,5.754226405,0.525518753028627
KT2440,1,15,19.0,3.050833476,0.017919727,3.032913749,5.750508004,0.5274166642130284
KT2440,1,15,19.25,3.050833476,0.017919727,3.032913749,5.754359206,0.5270636817106616
KT2440,1,15,19.5,3.073233134,0.017919727,3.055313407,5.754359206,0.5309563233060358
KT2440,1,15,19.75,3.077713066,0.017919727,3.0597933389999996,5.76578001,0.5306815961922209
KT2440,1,15,20.0,3.082192997,0.017919727,3.0642732699999997,5.762061609,0.5318015456852779
KT2440,1,15,20.25,3.100112724,0.017919727,3.082192997,5.76578001,0.5345665272789344
KT2440,1,15,20.5,3.104592656,0.017919727,3.0866729289999997,5.769764012,0.5349738607298865
KT2440,1,15,20.75,3.113552519,0.017919727,3.095632792,5.7619288090000005,0.5372563415161764
KT2440,1,15,21.0,3.122512382,0.017919727,3.104592655,5.76578001,0.5384514583656479
KT2440,1,15,21.25,3.131472246,0.017919727,3.1135525189999997,5.7772008150000005,0.5389379075963451
KT2440,1,15,21.5,3.131472246,0.017919727,3.1135525189999997,5.773748014000001,0.5392602017702117
KT2440,1,15,21.75,3.140432109,0.017919727,3.1225123819999996,5.746656802,0.5433615560465133
KT2440,1,15,22.0,3.153871904,0.017919727,3.1359521769999996,5.731119196,0.5471797165183231
KT2440,1,15,22.25,3.158351836,0.017919727,3.140432109,5.708144786,0.5501668627436248
KT2440,1,15,22.5,3.158351836,0.017919727,3.140432109,5.696723981,0.5512698385026423
KT2440,1,15,22.75,3.140432109,0.017919727,3.1225123819999996,5.673749572,0.5503437087547225
KT2440,1,15,23.0,3.041873612,0.017919727,3.0239538849999996,5.66989837,0.5333347597551381
KT2440,1,15,23.25,3.041873612,0.017919727,3.0239538849999996,5.6582119650000005,0.5344363031475792
KT2440,1,15,23.5,3.046353544,0.017919727,3.028433817,5.650243962,0.5359828420449361
KT2440,1,15,23.75,3.059793339,0.017919727,3.041873612,5.630855154,0.5402152122203213
KT2440,1,15,24.0,3.064273271,0.017919727,3.0463535439999996,5.630987954,0.5409980573366362
KT2440,1,15,24.25,3.077713066,0.017919727,3.0597933389999996,5.619567149,0.5444891497638726
KT2440,1,15,24.5,3.073233134,0.017919727,3.055313407,5.607747944000001,0.5448378631691224
KT2440,1,15,24.75,3.077713066,0.017919727,3.0597933389999996,5.6041623430000005,0.5459858497536033
KT2440,1,15,25.0,3.077713066,0.017919727,3.0597933389999996,5.584773535,0.5478813634651704
KT2440,1,15,25.25,3.077713066,0.017919727,3.0597933389999996,5.569368728000001,0.5493967967351289
KT2440,1,15,25.5,3.077713066,0.017919727,3.0597933389999996,5.54984712,0.551329302022287
KT2440,1,15,25.75,3.077713066,0.017919727,3.0597933389999996,5.538426315000001,0.5524661997782667
KT2440,1,15,26.0,3.077713066,0.017919727,3.0597933389999996,5.504031101,0.5559186136219472
KT2440,1,15,26.25,3.082192997,0.017919727,3.0642732699999997,5.457683881,0.5614603807794267
KT2440,1,15,26.5,3.086672929,0.017919727,3.068753202,5.3692390450000005,0.571543411697737
KT2440,1,15,26.75,3.077713066,0.017919727,3.0597933389999996,5.334445430000001,0.5735916468077918
KT2440,1,15,27.0,3.086672929,0.017919727,3.068753202,5.268709402,0.5824487493721142
KT2440,1,15,27.25,3.086672929,0.017919727,3.068753202,5.176546164,0.5928186680419218
KT2440,1,15,27.5,3.091152861,0.017919727,3.0732331339999996,5.080266124,0.6049354618415654
KT2440,1,15,27.75,3.086672929,0.017919727,3.068753202,4.984118884,0.6157062609102885
KT2440,1,15,28.0,3.086672929,0.017919727,3.068753202,4.899259648,0.6263708034443003
KT2440,1,15,28.25,3.086672929,0.017919727,3.068753202,4.795144404,0.6399709671809083
KT2440,1,15,28.5,3.082192997,0.017919727,3.0642732699999997,4.7177219720000005,0.6495239202705605
KT2440,1,15,28.75,3.082192997,0.017919727,3.0642732699999997,4.698731564,0.6521490381526294
KT2440,1,15,29.0,3.086672929,0.017919727,3.068753202,4.6871779590000004,0.6547123298588629
KT2440,1,15,29.25,3.086672929,0.017919727,3.068753202,4.679475556,0.6557899844279046
KT2440,1,15,29.5,3.086672929,0.017919727,3.068753202,4.6640707500000005,0.6579559716155677
KT2440,1,15,29.75,3.086672929,0.017919727,3.068753202,4.64109634,0.6612129930489656
KT2440,1,15,30.0,3.077713066,0.017919727,3.0597933389999996,4.625558734,0.6614970244587104
KT2440,1,15,30.25,3.077713066,0.017919727,3.0597933389999996,4.6144035290000005,0.6630961769533614
KT2440,1,15,30.5,3.073233134,0.017919727,3.055313407,4.606435526,0.6632706329557775
KT2440,1,15,30.75,3.077713066,0.017919727,3.0597933389999996,4.591163519,0.6664527034023943
KT2440,1,15,31.0,3.073233134,0.017919727,3.055313407,4.571774711,0.668299205481125
KT2440,1,15,31.25,3.073233134,0.017919727,3.055313407,4.571774711,0.668299205481125
KT2440,1,15,31.5,3.073233134,0.017919727,3.055313407,4.548800302,0.6716745524433444
KT2440,1,15,31.75,3.068753202,0.017919727,3.0508334749999997,4.5449491,0.6712580070478676
KT2440,1,15,32.0,3.064273271,0.017919727,3.0463535439999996,4.533395495000001,0.6719805380668644
KT2440,1,15,32.25,3.064273271,0.017919727,3.0463535439999996,4.506437084,0.6760004605003822
KT2440,1,15,32.5,3.055313407,0.017919727,3.0373936799999997,4.4988674810000004,0.6751462879997642
KT2440,1,15,32.75,3.050833476,0.017919727,3.032913749,4.487048276,0.6759262576295936
KT2440,1,15,33.0,3.050833476,0.017919727,3.032913749,4.471510669000001,0.6782749664507173
KT2440,1,15,33.25,3.046353544,0.017919727,3.028433817,4.460488265,0.6789467065216008
KT2440,1,15,33.5,3.03739368,0.017919727,3.019473953,4.441099456,0.6798933423840892
KT2440,1,15,33.75,3.03739368,0.017919727,3.019473953,4.421843448000001,0.682854105648111
KT2440,1,15,34.0,3.032913749,0.017919727,3.0149940219999998,4.410157044,0.6836477685305756
KT2440,1,15,34.25,3.032913749,0.017919727,3.0149940219999998,4.406438642,0.6842246691608419
KT2440,1,15,34.5,3.028433817,0.017919727,3.0105140899999996,4.3794802310000005,0.6874135585063677
KT2440,1,15,34.75,3.028433817,0.017919727,3.0105140899999996,4.371777828,0.6886246759198303
KT2440,1,15,35.0,3.023953885,0.017919727,3.006034158,4.344686616000001,0.6918874532698861
KT2440,1,15,35.25,3.023953885,0.017919727,3.006034158,4.336851413,0.6931374565864103
KT2440,1,15,35.5,3.014994022,0.017919727,2.997074295,4.325563408,0.6928748956626092
KT2440,1,15,35.75,3.014994022,0.017919727,2.997074295,4.302456199,0.6965961200712738
KT2440,1,15,36.0,3.01051409,0.017919727,2.992594363,4.287051392,0.6980542310699688
KT2440,1,15,36.25,3.006034159,0.017919727,2.9881144319999997,4.275364987000001,0.69891446486695
KT2440,1,15,36.5,3.001554227,0.017919727,2.9836345,4.248406576,0.7022949537963431
KT2440,1,15,36.75,2.992594364,0.017919727,2.9746746369999997,4.2526561780000005,0.6994862769270409
KT2440,1,15,37.0,2.992594364,0.017919727,2.9746746369999997,4.237516971,0.7019853035061744
KT2440,1,15,37.25,2.988114432,0.017919727,2.970194705,4.206441758,0.70610622371061
KT2440,1,15,37.5,2.9836345,0.017919727,2.9657147729999997,4.194755354,0.7070054205120635
KT2440,1,15,37.75,2.974674637,0.017919727,2.95675491,4.183201749,0.7068162348867865
KT2440,1,15,38.0,2.965714774,0.017919727,2.9477950469999996,4.148009734,0.7106528759655025
KT2440,1,15,38.25,2.961234842,0.017919727,2.943315115,4.1319409270000005,0.7123323317056705
KT2440,1,15,38.5,2.95675491,0.017919727,2.9388351829999997,4.128620926,0.7118200570298615
KT2440,1,15,38.75,2.952274979,0.017919727,2.9343552519999996,4.108966518,0.7141346222086689
KT2440,1,15,39.0,2.943315115,0.017919727,2.9253953879999997,4.085593708,0.7160269956045271
KT2440,1,15,39.25,2.934355252,0.017919727,2.916435525,4.070188901,0.7165356684755994
KT2440,1,15,39.5,2.925395388,0.017919727,2.907475661,4.058236896,0.716438132004012
KT2440,1,15,39.75,2.920915457,0.017919727,2.9029957299999998,4.031411285,0.7200941617644948
KT2440,1,15,40.0,2.911955593,0.017919727,2.894035866,4.011358477,0.7214602939611572
KT2440,2,15,0.0,0.017919727,0.017919727,0.03,0.03,1.0
KT2440,2,15,0.25,0.040319385,0.017919727,0.03,0.03,1.0
KT2440,2,15,0.5,0.040319385,0.017919727,0.03,0.03,1.0
KT2440,2,15,0.75,0.035839453,0.017919727,0.03,0.03,1.0
KT2440,2,15,1.0,0.040319385,0.017919727,0.03,0.03,1.0
KT2440,2,15,1.25,0.040319385,0.017919727,0.03,0.03,1.0
KT2440,2,15,1.5,0.044799317,0.017919727,0.03,0.034528013999999996,0.8688597033122148
KT2440,2,15,1.75,0.049279249,0.017919727,0.031359522,0.034793614,0.9013010835839014
KT2440,2,15,2.0,0.058239112,0.017919727,0.040319385,0.034793614,1.158815666576056
KT2440,2,15,2.25,0.062719044,0.017919727,0.044799317000000005,0.038512015999999996,1.1632555667820663
KT2440,2,15,2.5,0.071678907,0.017919727,0.053759180000000004,0.046612819,1.1533132119728695
KT2440,2,15,2.75,0.076158839,0.017919727,0.05823911200000001,0.053784022,1.0828329647790196
KT2440,2,15,3.0,0.085118702,0.017919727,0.06719897500000001,0.065470427,1.0264019661884902
KT2440,2,15,3.25,0.089598634,0.017919727,0.071678907,0.076891232,0.9322117117332701
KT2440,2,15,3.5,0.098558497,0.017919727,0.08063877,0.099998442,0.8064002637161086
KT2440,2,15,3.75,0.10751836,0.017919727,0.089598633,0.123371251,0.726252123357329
KT2440,2,15,4.0,0.120958155,0.017919727,0.103038428,0.16560166899999998,0.6222064585593036
KT2440,2,15,4.25,0.138877882,0.017919727,0.12095815500000001,0.231072096,0.5234650011570415
KT2440,2,15,4.5,0.161277541,0.017919727,0.143357814,0.381401759,0.3758708779316353
KT2440,2,15,4.75,0.188157131,0.017919727,0.170237404,0.743281911,0.2290347733216933
KT2440,2,15,5.0,0.219516652,0.017919727,0.201596925,1.001445219,0.20130599375301425
KT2440,2,15,5.25,0.255356106,0.017919727,0.23743637900000003,1.1169812669999999,0.2125697055221966
KT2440,2,15,5.5,0.300155423,0.017919727,0.282235696,1.186037296,0.2379652789603338
KT2440,2,15,5.75,0.353914603,0.017919727,0.335994876,1.039957235,0.3230852814827525
KT2440,2,15,6.0,0.416633646,0.017919727,0.398713919,1.193872499,0.33396691802011264
KT2440,2,15,6.25,0.492792485,0.017919727,0.474872758,1.286566938,0.3691007004565199
KT2440,2,15,6.5,0.577911187,0.017919727,0.55999146,1.255624525,0.44598639868076806
KT2440,2,15,6.75,0.680949616,0.017919727,0.663029889,1.548315847,0.4282265083604741
KT2440,2,15,7.0,0.797427839,0.017919727,0.779508112,1.694661508,0.4599786496124275
KT2440,2,15,7.25,0.922865927,0.017919727,0.9049462,1.875535184,0.4825002525785728
KT2440,2,15,7.5,1.06622374,0.017919727,1.048304013,2.068228065,0.5068609360544578
KT2440,2,15,7.75,1.223021349,0.017919727,1.205101622,2.187748114,0.5508411202771581
KT2440,2,15,8.0,1.397738685,0.017919727,1.379818958,2.341796179,0.5892139420046427
KT2440,2,15,8.25,1.576935952,0.017919727,1.559016225,2.4650346300000003,0.6324520580873136
KT2440,2,15,8.5,1.733733561,0.017919727,1.715813834,2.6881387240000003,0.6382906576513422
KT2440,2,15,8.75,1.881571306,0.017919727,1.8636515790000001,2.8768476030000003,0.6478103244177998
KT2440,2,15,9.0,2.011489325,0.017919727,1.9935695979999999,3.1004828960000004,0.6429868071750845
KT2440,2,15,9.25,2.136927412,0.017919727,2.1190076849999997,3.3198685880000003,0.6382805911834483
KT2440,2,15,9.5,2.244445773,0.017919727,2.2265260459999996,3.5125614680000004,0.6338753261071756
KT2440,2,15,9.75,2.351964133,0.017919727,2.334044406,3.654923128,0.6386028718686638
KT2440,2,15,10.0,2.446042698,0.017919727,2.4281229709999996,3.858904013,0.6292260607727118
KT2440,2,15,10.25,2.513241674,0.017919727,2.495321947,4.005249674,0.6230128331819945
KT2440,2,15,10.5,2.589400512,0.017919727,2.571480785,4.190505752,0.6136444947659864
KT2440,2,15,10.75,2.652119556,0.017919727,2.634199829,4.359958623,0.6041800064578273
KT2440,2,15,11.0,2.696918873,0.017919727,2.6789991459999998,4.494617879000001,0.5960460306352107
KT2440,2,15,11.25,2.737238258,0.017919727,2.719318531,4.66393795,0.5830520388891537
KT2440,2,15,11.5,2.759637916,0.017919727,2.7417181889999998,4.844944425,0.5658925982417228
KT2440,2,15,11.75,2.790997438,0.017919727,2.773077711,5.4651206850000005,0.5074138103868789
KT2440,2,15,12.0,2.82235696,0.017919727,2.804437233,5.869629654000001,0.4777877648701138
KT2440,2,15,12.25,2.844756618,0.017919727,2.8268368909999997,5.854092047,0.48288220757455397
KT2440,2,15,12.5,2.858196413,0.017919727,2.8402766859999997,5.7619288090000005,0.49293852460716847
KT2440,2,15,12.75,2.871636208,0.017919727,2.8537164809999997,5.730587996000001,0.49797969824246974
KT2440,2,15,13.0,2.880596072,0.017919727,2.8626763449999997,5.442146275,0.5260197356602657
KT2440,2,15,13.25,2.90299573,0.017919727,2.885076003,5.5000470990000006,0.5245547812717012
KT2440,2,15,13.5,2.907475662,0.017919727,2.8895559349999997,5.515319106000001,0.5239145513550634
KT2440,2,15,13.75,2.92987532,0.017919727,2.9119555929999996,5.557815123,0.5239389091856267
KT2440,2,15,14.0,2.947795047,0.017919727,2.92987532,5.592210338,0.5239208010634023
KT2440,2,15,14.25,2.95675491,0.017919727,2.9388351829999997,5.630987954,0.5219040081434348
KT2440,2,15,14.5,2.974674637,0.017919727,2.95675491,5.665515968,0.5218862547913306
KT2440,2,15,14.75,2.974674637,0.017919727,2.95675491,5.703762384,0.51838676139353
KT2440,2,15,15.0,2.988114432,0.017919727,2.970194705,5.735103197,0.5178973425541309
KT2440,2,15,15.25,3.014994022,0.017919727,2.997074295,5.487962294,0.5461178729811441
KT2440,2,15,15.5,3.023953885,0.017919727,3.006034158,5.695927181,0.5277515077838913
KT2440,2,15,15.75,3.041873612,0.017919727,3.0239538849999996,5.673351172,0.5330101721755361
KT2440,2,15,16.0,3.046353544,0.017919727,3.028433817,5.66949997,0.5341624187361976
KT2440,2,15,16.25,3.068753202,0.017919727,3.0508334749999997,5.66949997,0.5381133241279477
KT2440,2,15,16.5,3.073233134,0.017919727,3.055313407,5.677202373,0.5381723613607036
KT2440,2,15,16.75,3.073233134,0.017919727,3.055313407,5.688888778,0.5370668202928259
KT2440,2,15,17.0,3.082192997,0.017919727,3.0642732699999997,5.69287278,0.5382648424474364
KT2440,2,15,17.25,3.109072587,0.017919727,3.09115286,5.696723981,0.5426193844584656
KT2440,2,15,17.5,3.109072587,0.017919727,3.09115286,5.7044263850000005,0.5418867124183249
KT2440,2,15,17.75,3.122512382,0.017919727,3.104592655,5.712128788,0.5435088686239193
KT2440,2,15,18.0,3.122512382,0.017919727,3.104592655,5.715979989,0.5431426738677478
KT2440,2,15,18.25,3.144912041,0.017919727,3.1269923139999998,5.727267994,0.5459832362089393
KT2440,2,15,18.5,3.158351836,0.017919727,3.140432109,5.730853596,0.5479867974976619
KT2440,2,15,18.75,3.167311699,0.017919727,3.1493919719999997,5.742672801,0.5484191910518705
KT2440,2,15,19.0,3.180751494,0.017919727,3.1628317669999997,5.746656802,0.5503777023710976
KT2440,2,15,19.25,3.180751494,0.017919727,3.1628317669999997,5.746656802,0.5503777023710976
KT2440,2,15,19.5,3.198671221,0.017919727,3.180751494,5.754359206,0.5527551166224501
KT2440,2,15,19.75,3.203151153,0.017919727,3.1852314259999996,5.754226405,0.5535464199379203
KT2440,2,15,20.0,3.212111016,0.017919727,3.194191289,5.762061609,0.5543486872842286
KT2440,2,15,20.25,3.234510674,0.017919727,3.216590947,5.7619288090000005,0.5582489915487603
KT2440,2,15,20.5,3.234510674,0.017919727,3.216590947,5.769764012,0.5574909026279253
KT2440,2,15,20.75,3.256910333,0.017919727,3.2389906059999998,5.769631212,0.5613860725211287
KT2440,2,15,21.0,3.265870196,0.017919727,3.2479504689999996,5.777333615,0.562188491342645
KT2440,2,15,21.25,3.279309991,0.017919727,3.2613902639999997,5.781052017,0.5641516897632854
KT2440,2,15,21.5,3.27483006,0.017919727,3.256910333,5.793004022,0.5622144090753749
KT2440,2,15,21.75,3.288269855,0.017919727,3.2703501279999996,5.7928712220000005,0.5645473553045608
KT2440,2,15,22.0,3.315149445,0.017919727,3.2972297179999996,5.796589623,0.568822347698565
KT2440,2,15,22.25,3.324109308,0.017919727,3.306189581,5.796722423,0.570354993691234
KT2440,2,15,22.5,3.32858924,0.017919727,3.3106695129999997,5.796855223000001,0.5711147485388905
KT2440,2,15,22.75,3.337549103,0.017919727,3.319629376,5.793136822,0.5730279601533637
KT2440,2,15,23.0,3.350988898,0.017919727,3.333069171,5.800839225,0.5745839596166363
KT2440,2,15,23.25,3.359948762,0.017919727,3.342029035,5.793004022,0.5769077705294229
KT2440,2,15,23.5,3.364428693,0.017919727,3.3465089659999996,5.792738422,0.5777075921968844
KT2440,2,15,23.75,3.30170965,0.017919727,3.2837899229999996,5.804159226,0.5657649618380748
KT2440,2,15,24.0,3.256910333,0.017919727,3.2389906059999998,5.800440825,0.5584042150796358
KT2440,2,15,24.25,3.279309991,0.017919727,3.2613902639999997,5.804424826,0.5618800073680202
KT2440,2,15,24.5,3.288269855,0.017919727,3.2703501279999996,5.8003080250000005,0.563823526941054
KT2440,2,15,24.75,3.30170965,0.017919727,3.2837899229999996,5.808276028,0.5653639577681585
KT2440,2,15,25.0,3.310669513,0.017919727,3.292749786,5.8081432280000005,0.5669195225982467
KT2440,2,15,25.25,3.324109308,0.017919727,3.306189581,5.800440825,0.5699893647307401
KT2440,2,15,25.5,3.333069171,0.017919727,3.315149444,5.800175225,0.5715602228206821
KT2440,2,15,25.75,3.350988898,0.017919727,3.333069171,5.796456823000001,0.5750183729092188
KT2440,2,15,26.0,3.35546883,0.017919727,3.3375491029999997,5.796722423,0.5757648649446121
KT2440,2,15,26.25,3.359948762,0.017919727,3.342029035,5.796589623,0.5765509122362792
KT2440,2,15,26.5,3.377868488,0.017919727,3.3599487609999996,5.804424826,0.5788598977024635
KT2440,2,15,26.75,3.373388557,0.017919727,3.35546883,5.800440825,0.5784851412564838
KT2440,2,15,27.0,3.395788215,0.017919727,3.377868488,5.7924728210000005,0.5831479218605727
KT2440,2,15,27.25,3.404748078,0.017919727,3.3868283509999997,5.792738422,0.5846679246101127
KT2440,2,15,27.5,3.422667805,0.017919727,3.404748078,5.7850360180000004,0.5885439723117035
KT2440,2,15,27.75,3.427147737,0.017919727,3.4092280099999996,5.777466415,0.5900904938449564
KT2440,2,15,28.0,3.440587532,0.017919727,3.4226678049999997,5.777333615,0.5924303550886424
KT2440,2,15,28.25,3.454027327,0.017919727,3.4361075999999997,5.761796009,0.5963605088817368
KT2440,2,15,28.5,3.46298719,0.017919727,3.445067463,5.745992802,0.5995600032427608
KT2440,2,15,28.75,3.480906917,0.017919727,3.4629871899999998,5.7462584020000005,0.6026507942620015
KT2440,2,15,29.0,3.498826644,0.017919727,3.480906917,5.734704797,0.6069897301114731
KT2440,2,15,29.25,3.512266439,0.017919727,3.4943467119999996,5.730853596,0.6097427989503991
KT2440,2,15,29.5,3.530186165,0.017919727,3.5122664379999997,5.703895184,0.6157663008696689
KT2440,2,15,29.75,3.539146029,0.017919727,3.5212263019999996,5.69247438,0.6185756960754208
KT2440,2,15,30.0,3.543625961,0.017919727,3.525706234,5.673085572000001,0.6214794734282565
KT2440,2,15,30.25,3.557065756,0.017919727,3.539146029,5.661930367,0.6250776324674641
KT2440,2,15,30.5,3.574985482,0.017919727,3.557065755,5.661664767,0.6282720544905762
KT2440,2,15,30.75,3.583945346,0.017919727,3.566025619,5.650243962,0.6311277252775018
KT2440,2,15,31.0,3.583945346,0.017919727,3.566025619,5.642408759,0.6320041264844491
KT2440,2,15,31.25,3.597385141,0.017919727,3.579465414,5.630855154,0.6356877092562484
KT2440,2,15,31.5,3.601865072,0.017919727,3.5839453449999996,5.607880744,0.6390908631276699
KT2440,2,15,31.75,3.610824936,0.017919727,3.592905209,5.5963271390000005,0.6420112905769142
KT2440,2,15,32.0,3.610824936,0.017919727,3.592905209,5.592475938000001,0.6424534050449409
